id,nombre,descripcion,ultima_actualizacion,api_url
kc7v-5x98,SECOP II - Procesos - 202205 - 202207,"Registro de los procesos de compra, sean o no adjudicados, hechos en la plataforma SECOP II desde su lanzamiento",2026-04-06T23:32:04.000Z,https://www.datos.gov.co/resource/kc7v-5x98.json
qup4-ase5,COBERTURA EDUCATIVA POBLACION INDIGENA 2022,"UNIDAD DE GESTION DE COBERTURA EDUCATIVA (NOVEDADES DE MATRICULA) - POBLACION INDIGENA I SEMESTRE, NEIVA - I.E OFICIALES",2025-12-19T22:52:24.000Z,https://www.datos.gov.co/resource/qup4-ase5.json
ruay-d72q,Índice de Información Reservada  y Clasificada,Contiene el Índice de Información Pública Reservada de la entidad,2025-12-19T22:51:50.000Z,https://www.datos.gov.co/resource/ruay-d72q.json
t4gx-95mk,"Consumo en el Servicio de Acueducto por Mes, Uso y Estrato - Funza Cundinamarca","Este Conjunto de Datos detalla el Consumo del Servicio de Acueducto que provee la Empresa Municipal de Acueducto, Alcantarillado y Aseo de Funza EMAAF ESP; clasificado por Mes, Uso y Estrato en el Municipio de Funza (Cundinamarca)",2025-12-19T22:52:03.000Z,https://www.datos.gov.co/resource/t4gx-95mk.json
sndv-njkv,"Evaluación de tierras con fines agrícolas para el cultivo comercial tecnificado de soya (Glycine max. L) en clima cálido, Semestre agrícola II, en el departamento del Meta.","El mapa es el producto resultante de la validación y aplicación de la metodología de Evaluación de Tierras para el departamento de Meta a escala general 1:100.000, incluyendo los componentes biofísicos, socioeconómicos y socioecosistémicos, en el marco del contrato Interadministrativo No 202 de 2017, suscrito entre la UPRA y la Gobernación de Meta. Se realiza la zonificación para la apuesta productiva de Soya (Glycine maxL.) para el semestre agrícola II, en la vigencia diciembre de 2018.

Aptitud: Áreas con potencial para el establecimiento y desarrollo del cultivo de Soya (Glycine maxL.), bajo un marco legal, normativo y técnico que las define y diferencia de otros usos posibles.

Categorías:

Aptitud Alta: Zonas con las mejores condiciones desde el punto de vista físico, socioecosistémico y socioeconómico.
Aptitud Media: Zonas con limitaciones moderadas de tipo físico, socioecosistémico y/o socioeconómico.
Aptitud Baja: Zonas con fuertes limitaciones de tipo físico, socioecosistémico y/o socioeconómico, las cuales podrían adecuarse con grandes inversiones y/o el desarrollo de nuevas tecnologías.
No Apta: Zonas con restricciones físicas y socioecosistémicas que imposibilitan el desarrollo de la actividad.
Exclusiones legales: Zonas en las cuales, por mandato legal, no se permite el desarrollo del cultivo comercial de soya.",2025-12-19T23:04:08.000Z,https://www.datos.gov.co/resource/sndv-njkv.json
fcan-dtps,CundinamarcaYAnimal,,2026-04-05T17:02:15.000Z,https://www.datos.gov.co/resource/fcan-dtps.json
3prj-n3fb,Registro Naconal de Turismo - Jamundi - Valle del Cauca - Alcaldia de Jamundí,"Registro público, en el cual deben inscribirse todos los prestadores de servicios turísticos que efectúen sus operaciones en el territorio de Colombia.",2026-03-06T02:55:34.000Z,https://www.datos.gov.co/resource/3prj-n3fb.json
erpy-ut39,Visualización Geográfica Zonas Wi-Fi ubicadas en el municipio de San José de Cúcuta,"Una zona wifi es una zona que presta el servicio de acceso a internet a la comunidad 24 horas al dia 7 di, a través de redes inalámbricas con tecnología Wi-Fi, en la que cualquier dispositivo con dicha tecnología puede conectarse de manera gratuita hasta por una hora con la oportunidad de reconexión persona.",2025-12-19T23:25:26.000Z,https://www.datos.gov.co/resource/erpy-ut39.json
5jgc-iiz5,CASOS POSITIVOS DE COVID-19 EN PUERTO BOYACÁ,"ACCESO GLOBAL: https://infogram.com/panorama-general-1h7z2lgn3l9l4ow?live
∙Si usted está tratando de ingresar a la página desde una ubicación geográfica diferente a Colombia, debe solicitar el acceso al correo contactenos@ins.gov.co∙

ATENCIÓN:
Consulte el nuevo catálogo de variables que funcionará a partir del día 29 de octubre: http://url.ins.gov.co/dataset-covid-info

Datasets históricos: https://www.ins.gov.co/Paginas/Boletines-casos-COVID-19-Colombia.aspx

Cualquier actualización que se identifique, quedará registrada al día siguiente en la publicación. Consulte la fe de erratas y notas aclaratorias en: http://www.ins.gov.co/Noticias/Paginas/Coronavirus.aspx",2025-12-19T23:02:56.000Z,https://www.datos.gov.co/resource/5jgc-iiz5.json
aru9-393n,Accidentes por mes,Accidentes por gravedad en Jurisdicción de Copacabana,2025-12-19T22:44:18.000Z,https://www.datos.gov.co/resource/aru9-393n.json
tn8q-2x4k,VISTA COLJUEGOS LOTERIA DE CUNDINAMARCA,INFORMACION DE LOS PREMIOS PAGADOS MENSUALES DESDE EL AÑO 2020,2026-02-18T16:16:18.000Z,https://www.datos.gov.co/resource/tn8q-2x4k.json
idge-nsih,Escenarios deportivos Rionegro - Antioquia,"Listado de los escenarios deportivos en Rionegro, Antioquia, Colombia.",2025-03-28T14:02:42.000Z,https://www.datos.gov.co/resource/idge-nsih.json
e2xq-9297,Conectar con los Datos Abiertos de la JEP,,2025-11-18T16:01:28.546Z,https://www.datos.gov.co/resource/e2xq-9297.json
9wqu-juqb,Incidentes viales,"Incidentes de tránsito registrados por la Secretaría de Movilidad de la Alcaldía de Medellín, desde el año 2014. Esta base de datos se genera del reporte Incidentes vehículos asociados entregado por UNE. Se entiende por Incidente de tránsito: evento, generalmente involuntario, generado al menos por un vehículo en movimiento, que causa daños a personas y bienes involucrados en él, e igualmente afecta la normal circulación de los vehículos que se movilizan por la vía o vías comprendidas en el lugar o dentro de la zona de influencia del hecho. (Ley 769 de 2002 - Código Nacional de Tránsito)",2025-10-31T19:42:37.000Z,https://www.datos.gov.co/resource/9wqu-juqb.json
dz7b-ux99,Admitidos Estrato,Admitidos por Estrato socioeconomico,2025-12-19T23:19:44.000Z,https://www.datos.gov.co/resource/dz7b-ux99.json
ynr6-q6kd,ACTIVOS DE INFORMACIÓN EL DOVIO,,2025-12-19T22:58:19.000Z,https://www.datos.gov.co/resource/ynr6-q6kd.json
9hy4-npz7,Retención de Vehículos Palmira,Retención de Vehículos en el municipio de Palmira en las vigencias 2021-2024,2025-12-19T23:19:42.000Z,https://www.datos.gov.co/resource/9hy4-npz7.json
bqww-w6pq,Vista SECOP Integrado Contratos FONTIC - Iniciativa Datos Abiertos,"Información integrada de los procesos de compra pública que se han registrado en las plataformas SECOP I y II, desde el año 2014. 

Algunos de estos contratos contienen proyectos relacionados con la iniciativa de datos abiertos, en temas cómo acompañamiento, apropiación, soporte y mantenimiento del portal de datos, entre otros. Utilizando parte del total del presupuesto, que se detalla en cada uno de los contratos.",2026-04-05T17:02:15.000Z,https://www.datos.gov.co/resource/bqww-w6pq.json
iwwq-8hdu,APOYOS ECONÓMICOS POR FACULTAD,Apoyos económicos recibidos por los estudiantes por facultades académicas varios periodos,2025-12-19T22:44:53.000Z,https://www.datos.gov.co/resource/iwwq-8hdu.json
rqg8-v96d,Índice De Información Clasificada Y Reservada-UNGRD,"Índice de información de la Unidad Nacional para la Gestión del Riesgo de Desastres, sensible que está restringida por las leyes o regulada para clases particulares de personas, identificada como clasificada o reservada.",2025-12-19T22:52:16.000Z,https://www.datos.gov.co/resource/rqg8-v96d.json
txk2-s643,Contratación Vigencia 2021,"Registro de los procesos de compra, sean o no adjudicados, hechos en la plataforma SECOP II desde su lanzamiento",2026-04-06T23:32:04.000Z,https://www.datos.gov.co/resource/txk2-s643.json
pv7j-tjup,MATRICULA EN INSTITUCIONES EDUCATIVAS OFICIALES POR JORNADA Y GRADO 2022,MATRICULA EN INSTITUCIONES EDUCATIVAS OFICIALES POR JORNADA Y GRADO 2022,2025-12-19T22:57:00.000Z,https://www.datos.gov.co/resource/pv7j-tjup.json
fvm4-x3eg,SECOP I - 201507,"Procesos de Compra pública registrados en el SECOP I desde su implementación, contiene la información del proceso, fase de selección y la adjudicación",2026-04-06T23:07:18.000Z,https://www.datos.gov.co/resource/fvm4-x3eg.json
fnua-cb72,Censo (2005) - Información Municipal,"<div style='text-align: justify;'>El censo General 2005, realizado entre mayo 22 de 2005 y mayo 22 de 2006, ha sido considerado por expertos mundiales como ejemplo de planeación, diseño, recolección y divulgación.Una de las principales innovaciones de este censo fue el uso de computador de mano: denominado Dispositivo Móvil de Captura – DMC–, sobre el cual se cargó el formulario electrónico. Este instrumento permitió integrar la cartografía digital y las preguntas censales a través del generador de formularios, en donde se programaban el flujo de éstas y las reglas básicas de validación y consistencia. Así mismo, se utilizó la Georeferenciación por GPS (Global Positioning System) la cual permitió disponer de información con precisión en la zona rural. Se diseñó y aplicó una encuesta cocensal con el objeto de permitir profundizar en algunas variables sobre vivienda, hogares y personas, sin incurrir en el costo total de un único formulario universal con todas las preguntas.El cambio introducido por el Censo 2005 se puede resumir, esencialmente, en dos aspectos:- El diseño de la muestra por tamaños relativos diferenciados para cada municipio- La selección <i>in situ</i>, en el momento de la aplicación de la encuesta, apoyada en el software del DMC (Método de Bernoulli).En cuanto al contenido temático; adicionalmente, a las variables tradicionales utilizadas en los censos anteriores, se incluyeron temáticas nunca antes investigadas en censos. Territorialidad étnica; características adicionales en los módulos de vivienda y hogar (suministro de agua, baños con regadera y ducha, vehículos, participación comunitaria, rangos de ingreso del hogar, defunciones en los último doce meses); en el módulo de personas se incluyen preguntas sobre salud y seguridad social, razones de la migración y de no asistencia escolar, idiomas, disponibilidad y manejo de tecnología, ayuno por causas no económicas, etc. Así mismo, se implantaron nuevas variables que permitieron realizar la identificación, localización y clasificación de las unidades económicas y la caracterización de los usos agrícolas, pecuarios y forestales en los predios donde se localiza la vivienda.<br /></div><div style='text-align: justify;'><br /></div><div style='text-align: justify;'>Esta capa de información contiene los resultados principales del Censo 2005 realizado por el DANE en los municipios de Colombia.<br /></div><div style='text-align: justify;'><br /></div><div style=''><span style='text-align: start;'>Descripción de los atributos:</span><br /></div><div style=''><a href='https://geoportal.esri.co/DA/DocumentosProductos/DiccionariodeDatos.pdf' target='_blank'>https://geoportal.esri.co/DA/DocumentosProductos/DiccionariodeDatos.pdf</a><span style='text-align: start;'><br /></span></div>",2025-11-20T21:16:40.000Z,https://www.datos.gov.co/resource/fnua-cb72.json
9s5b-vctr,Secop Minería,Información de la plataforma SECOP I,2025-12-19T23:26:40.000Z,https://www.datos.gov.co/resource/9s5b-vctr.json
txj8-6wfs,Esquema de publicación de la información,Esquema de publicación de la información de la UESVALLE,2025-12-19T22:47:47.000Z,https://www.datos.gov.co/resource/txj8-6wfs.json
9iqy-xw9d,Índice de Información Clasificada y Reservada/Gobernación de Nariño,El Índice de información clasificada y reservada es el inventario de la información pública generada por la Gobernación de Nariño.,2025-12-19T22:59:20.000Z,https://www.datos.gov.co/resource/9iqy-xw9d.json
u27e-3x6i,"Evaluación de Tierras para el cultivo tradicional de ahuyama (Cucurbita máxima), en el departamento de Atlántico.","El mapa es el producto resultante de la validación y aplicación de la metodología de evaluación de tierras con fines agropecuarios a escala 1:100.000 en el departamento del Atlántico, en el marco del convenio interadministrativo No. 254 de 2016, suscrito entre la Gobernación de Atlántico y la UPRA. El proceso de evaluación de tierras es un instrumento de planificación para las áreas rurales que facilita la identificación de áreas geográficas con una combinación de características físicas, biológicas, humanas e institucionales aptas para un uso determinado, que pueden ser interpretadas en términos de objetivos para la gestión de los territorios. El mapa de aptitud, es una herramienta que permite identificar posibles núcleos de desarrollo, orientar políticas del sector agropecuario y de la planificación rural del departamento.

Aptitud: Áreas con potencial para el establecimiento y desarrollo del cultivo tradicional de ahuyama (Cucurbita máxima), bajo un marco legal, normativo y técnico que las define y diferencia de otros usos posibles.

Categorías:
Aptitud Alta: Zonas con las mejores condiciones desde el punto de vista físico, socioecosistémico y socioeconómico.
Aptitud Media: Zonas con limitaciones moderadas de tipo físico, socioecosistémico y/o socioeconómico.
Aptitud Baja: Zonas con fuertes limitaciones de tipo físico, socioecosistémico y/o socioeconómico, las cuales podrían adecuarse con grandes inversiones y/o el desarrollo de nuevas tecnologías.
No Apta: Zonas con restricciones físicas y socioecosistémicas que imposibilitan el desarrollo de la actividad.
Exclusión legal: Zonas en las cuales, por mandato legal, no se permite el desarrollo de la producción del cultivo tradicional de ahuyama (Cucurbita máxima) con fines comerciales.",2025-12-19T23:29:51.000Z,https://www.datos.gov.co/resource/u27e-3x6i.json
xixh-9v9h,Casos de anomalías congénitas,Casos de anomalías congénitas de la ciudad de Pereira.,2025-12-19T22:44:40.000Z,https://www.datos.gov.co/resource/xixh-9v9h.json
jfqg-ce3y,DINÁMICA EMPRESARIAL DEL HUILA: PRIMER TRIMESTRE 2022 (PERSONAS NATURALES Y JURÍDICAS),,2025-12-19T23:23:38.000Z,https://www.datos.gov.co/resource/jfqg-ce3y.json
7qq6-3iiz,Informacion_clasificada_y_reservada_Notaría Segunda del Círculo de Ubaté,,2025-12-19T22:56:41.000Z,https://www.datos.gov.co/resource/7qq6-3iiz.json
if6y-94it,Admitidos 2018-2021,Estudiantes que fueron aceptados para ingresar a un programa académico.,2025-12-19T22:59:30.000Z,https://www.datos.gov.co/resource/if6y-94it.json
a3at-ehnh,Ejecución de Contratos 2019,Información correspondiente a todos los contratos ejecutados y/o realizados durante la vigencia del año 2019 en la Alcaldía Municipal de Oporapa,2025-12-19T22:57:09.000Z,https://www.datos.gov.co/resource/a3at-ehnh.json
h47g-czi9,"Evaluación de Tierras para el cultivo tecnificado de mora de Castilla (Rubus glucus Benth), en el departamento del Quindío.","El mapa es el producto resultante de la validación y aplicación de la metodología de evaluación de tierras con fines agropecuarios a escala 1:25.000 en el departamento del Quindío, en el marco del convenio interadministrativo No. 275 de 2016, suscrito entre la Gobernación del Quindío y la UPRA. El proceso de evaluación de tierras es un instrumento de planificación para las áreas rurales que facilita la identificación de áreas geográficas con una combinación de características físicas, biológicas, humanas e institucionales aptas para un uso determinado, que pueden ser interpretadas en términos de objetivos para la gestión de los territorios. El mapa de aptitud, es una herramienta que permite identificar posibles núcleos de desarrollo, orientar políticas del sector agropecuario y de la planificación rural del departamento. Diciembre 2019.

Aptitud: Áreas con potencial para el establecimiento y desarrollo del cultivo tecnificado de mora de Castilla (Rubus glucus Benth), bajo un marco legal, normativo y técnico que las define y diferencia de otros usos posibles.

Categorías:
Aptitud alta: Zonas con las mejores condiciones desde el punto de vista físico, socioecosistémico y socioeconómico.
Aptitud media: Zonas con limitaciones moderadas de tipo físico, socioecosistémico y/o socioeconómico.
Aptitud baja: Zonas con fuertes limitaciones de tipo físico, socioecosistémico y/o socioeconómico, las cuales podrían adecuarse con grandes inversiones y/o el desarrollo de nuevas tecnologías.
No apta: Zonas con restricciones físicas y socioecosistémicas que imposibilitan el desarrollo de la actividad.
Exclusión legal: Zonas en las cuales, por mandato legal, no se permite el desarrollo del cultivo tecnificado de mora de Castilla (Rubus glucus Benth).",2025-12-19T23:06:50.000Z,https://www.datos.gov.co/resource/h47g-czi9.json
h7xh-wgdw,Núcleos veredales fortalecidos dentro del programa de Hogares Ecológicos en la jurisdicción de Corantioquia,"Información de los núcleos veredales fortalecidos y su correspondiente georeferenciación en la jurisdicción de Corantioquia que participaron en los procesos de cultura ambiental en la vigencia 2019, dentro del programa de Hogares Ecológicos.",2025-12-19T23:30:23.000Z,https://www.datos.gov.co/resource/h7xh-wgdw.json
cg5h-6rzd,Empleados de Planta Alcaldía Municipal de Andalucía Valle del Cauca,Base de datos en la cual se encuentra la información básica de los servidores públicos (funcionarios de planta) de la administración municipal / Database in which the basic information of the public servants (staff officials) of the municipal administration can be found,2025-01-08T13:45:33.000Z,https://www.datos.gov.co/resource/cg5h-6rzd.json
c9y6-8vz3,Hurto de moto,Hurto de motos registrados por la Policía Nacional.,2025-10-31T19:43:30.000Z,https://www.datos.gov.co/resource/c9y6-8vz3.json
9bth-ysx5,Base de datos Familias en Acción Firavitoba 2021,Base de datos Familias en Acción Firavitoba 2021.,2025-12-19T22:45:10.000Z,https://www.datos.gov.co/resource/9bth-ysx5.json
qeqt-hf9e,Grafico comparativo por trastornó de la trompa de falopio por edades,Diagnostico por patología de la trompa de Falopio en la ciudad de Pereira en el año 2019,2025-12-19T22:48:00.000Z,https://www.datos.gov.co/resource/qeqt-hf9e.json
xn96-xmae,Bases de datos sobre el número de mujeres que son representantes legales de firmas contables.,,2025-12-19T23:19:13.000Z,https://www.datos.gov.co/resource/xn96-xmae.json
ei4y-32hp,Eventos de Interés en Salud Publica - EISP - Red de Salud del Oriente E.S.E. - 2017,Información de eventos en salud de las comunas del Oriente de Cali en el año 2017,2025-12-19T22:52:24.000Z,https://www.datos.gov.co/resource/ei4y-32hp.json
peki-ixvt,Nuestra Contratación - Somos un Zaragoza Transparente,,2023-09-12T16:51:22.189Z,https://www.datos.gov.co/resource/peki-ixvt.json
gium-im4r,Recursos de Gobierno al Sistema de Naciones Unidas para el Desarrollo Sostenible,"Información sobre los fondos que el Gobierno Nacional destinó para la implementación de acciones de cooperación con las agencias, fondos y programas del Sistema de Desarrollo de las Naciones Unidas en el país.",2025-12-19T22:57:14.000Z,https://www.datos.gov.co/resource/gium-im4r.json
di8z-awq3,IE y sedes oficiales de los municipios no certificados del Valle del Cauca,Este conjunto de datos proporciona información detallada sobre las sedes de instituciones educativas en el Valle del Cauca. Esto es útil para analizar la distribución geográfica y el estado operativo de las sedes educativas en la región.,2025-06-06T17:38:30.000Z,https://www.datos.gov.co/resource/di8z-awq3.json
9sx6-tdd8,Rutas de Recolección de Residuos en Palmira 2020,Rutas de Recolección de Residuos en el Municipio de Palmira,2025-12-19T23:03:52.000Z,https://www.datos.gov.co/resource/9sx6-tdd8.json
iew4-v2zw,DOCENTES POR PROGRAMA 2019-2,"Descripción de los programas con el numero de docentes de planta, contrato y catedráticos vinculados para el periodo 2019-2",2025-12-19T23:29:39.000Z,https://www.datos.gov.co/resource/iew4-v2zw.json
igsh-gtnk,ACCIDENTES DE TRANSITO ALCALDIA DE EL ESPINAL,Accidentes de Transito Espinal,2026-02-26T21:08:09.000Z,https://www.datos.gov.co/resource/igsh-gtnk.json
t4sb-em95,VISTA  PRIMERAS CAUSAS DE MORBILIDAD POR CONSULTA DE EXTERNA JUNIO,"INCLUYE PRIMERAS CAUSAS DE MORBILIDAD   POR CONSULTA POR URGENCIAS DE COLOMBIANOS,PRIMERAS CAUSAS  DE MORBILIDAD DE ATENCIÓN EN URGENCIAS,CAUSAS DE MORBILIDAD  POR URGENCIAS DE CIUDADANOS  VENEZOLANOS,PRIMERAS CAUSAS  DE MORBILIDAD DE ATENCIÓN EN HOSPITALIZACIÓN,PRIMERAS CAUSA DE MORBILIDAD POR CONSULTA EXTERNA  POR CICLO DE VIDA PRIMERA INFANCIA,PRIMERAS CAUSAS DE MORBILIDAD POR CONSULTA EXTERNA  POR CICLO DE VIDA INFANCIA,PRIMERAS CAUSAS DE MORBILIDAD POR CONSULTA EXTERNA  POR CICLO DE VIDA ADOLESCENCIA,PRIMERAS CAUSAS DE MORBILIDAD POR CONSULTA EXTERNA  POR CICLO DE VIDA JUVENTUD,PRIMERAS CAUSAS DE MORBILIDAD POR CONSULTA EXTERNA  POR CICLO DE VIDA ADULTEZ,PRIMERAS CAUSAS DE MORBILIDAD  CONSULTA EXTERNA  POR CICLO DE VIDA  VEJEZ",2025-12-22T13:05:50.000Z,https://www.datos.gov.co/resource/t4sb-em95.json
